city,ymd,bWendu,yWendu,tianqi,fengxiang,fengli,aqi,aqiInfo,aqiLevel
绍兴,2020-04-15,25°,14°,晴~多云,西南风,2级,64,良,
绍兴,2020-04-16,28°,19°,多云,西南风,2级,53,良,
绍兴,2020-04-17,26°,17°,阴~小雨,西北风,2级,86,良,
绍兴,2020-04-18,18°,15°,阴~小雨,东北风,2级,75,良,
绍兴,2020-04-19,16°,12°,中雨~多云,西北风,2级,62,良,
绍兴,2020-04-20,22°,14°,晴~小雨,东北风,2级,54,良,
绍兴,2020-04-21,15°,12°,小雨,东北风,3级,80,良,
绍兴,2020-04-22,20°,12°,多云~阴,东南风,1级,42,优,
绍兴,2020-04-23,19°,11°,阴~多云,东北风,2级,52,良,
绍兴,2020-04-24,23°,15°,晴~阴,西南风,2级,59,良,
绍兴,2020-04-25,26°,14°,阴,西南风,2级,61,良,
绍兴,2020-04-26,28°,13°,阴,西南风,2级,73,良,
绍兴,2020-04-27,19°,11°,阴~小雨,东北风,3级,83,良,
绍兴,2020-04-28,23°,11°,晴,东南风,2级,39,优,
绍兴,2020-04-29,29°,17°,晴~多云,南风,2级,61,良,
绍兴,2020-04-30,33°,19°,多云~小雨,西南风,2级,86,良,
绍兴,2020-05-01,25°,22°,小雨,东南风,2级,62,良,
绍兴,2020-05-02,29°,21°,小雨~晴,西南风,2级,48,优,
绍兴,2020-05-03,35°,23°,晴,西南风,2级,56,良,
绍兴,2020-05-04,34°,19°,晴~阴,东北风,2级,89,良,
绍兴,2020-05-05,22°,20°,中雨~小雨,北风,2级,99,良,
绍兴,2020-05-06,22°,19°,阴~多云,东北风,2级,43,优,
绍兴,2020-05-07,27°,20°,阴~多云,东南风,2级,41,优,
绍兴,2020-05-08,32°,23°,阴~小雨,南风,2级,29,优,
绍兴,2020-05-09,22°,19°,小雨,东北风,2级,58,良,
绍兴,2020-05-10,22°,15°,阴~晴,东北风,2级,59,良,
绍兴,2020-05-11,29°,18°,雾~晴,西北风,1级,71,良,
绍兴,2020-05-12,30°,17°,多云,西北风,2级,105,轻度,
绍兴,2020-05-13,29°,19°,阴~多云,东南风,2级,98,良,
绍兴,2020-05-14,31°,22°,阴~小雨,南风,3级,98,良,
绍兴,2020-05-15,30°,21°,阴~小雨,南风,2级,64,良,
绍兴,2020-05-16,29°,23°,阴,北风,1级,61,良,
绍兴,2020-05-17,30°,22°,中雨~多云,西南风,1级,42,优,
绍兴,2020-05-18,30°,19°,阴~晴,西北风,2级,58,良,
绍兴,2020-05-19,29°,18°,晴~多云,西南风,2级,89,良,
绍兴,2020-05-20,30°,21°,阴,东南风,2级,100,良,
绍兴,2020-05-21,21°,19°,中雨~小雨,东南风,2级,101,轻度,
绍兴,2020-05-22,24°,18°,阴,东南风,2级,34,优,
绍兴,2020-05-23,28°,20°,多云~晴,东南风,2级,45,优,
绍兴,2020-05-24,33°,22°,晴~阴,东北风,2级,93,良,
绍兴,2020-05-25,28°,20°,阴~大雨,东北风,2级,126,轻度,
绍兴,2020-05-26,20°,19°,小雨~阴,东北风,2级,63,良,
绍兴,2020-05-27,28°,20°,小雨~多云,东南风,1级,63,良,
绍兴,2020-05-28,28°,20°,阴,南风,2级,82,良,
绍兴,2020-05-29,26°,19°,小雨~暴雨,东风,2级,54,良,
绍兴,2020-05-30,20°,20°,大雨~多云,东风,2级,40,优,
绍兴,2020-05-31,30°,22°,阴,西南风,1级,42,优,
绍兴,2020-06-01,31°,21°,阴,东南风,2级,54,良,
绍兴,2020-06-02,29°,23°,阴~小雨,西南风,2级,38,优,
绍兴,2020-06-03,26°,23°,大雨~小雨,西南风,1级,18,优,
绍兴,2020-06-04,26°,23°,小雨,西南风,2级,20,优,
绍兴,2020-06-05,29°,23°,阴~大雨,西南风,1级,26,优,
绍兴,2020-06-06,25°,20°,小雨~阴,东北风,2级,28,优,
绍兴,2020-06-07,28°,22°,阴,东风,2级,33,优,
绍兴,2020-06-08,28°,23°,阴~多云,东风,2级,48,优,
绍兴,2020-06-09,31°,24°,多云~阴,东北风,2级,42,优,
绍兴,2020-06-10,30°,25°,中雨~小雨,东南风,1级,39,优,
绍兴,2020-06-11,30°,25°,小雨~阴,东南风,2级,30,优,
绍兴,2020-06-12,35°,27°,多云~阴,西南风,2级,33,优,
绍兴,2020-06-13,35°,28°,阴,西南风,2级,39,优,
绍兴,2020-06-14,36°,28°,阴,西南风,2级,36,优,
绍兴,2020-06-15,34°,25°,阴~雷阵雨,东北风,2级,46,优,
绍兴,2020-06-16,31°,26°,中雨~阴,东北风,1级,44,优,
绍兴,2020-06-17,36°,27°,阴,西南风,2级,35,优,
绍兴,2020-06-18,36°,23°,多云~中雨,西南风,3级,30,优,
绍兴,2020-06-19,23°,20°,中雨,东北风,1级,29,优,
绍兴,2020-06-20,21°,20°,暴雨~小雨,东北风,1级,30,优,
绍兴,2020-06-21,22°,22°,大雨,东风,1级,18,优,
绍兴,2020-06-22,25°,23°,阴~小雨,东北风,1级,44,优,
绍兴,2020-06-23,32°,26°,阴~中雨,南风,1级,47,优,
绍兴,2020-06-24,28°,24°,阴~小雨,东北风,2级,42,优,
绍兴,2020-06-25,24°,22°,暴雨~阴,东北风,1级,29,优,
绍兴,2020-06-26,33°,25°,小雨,南风,1级,24,优,
绍兴,2020-06-27,29°,25°,小雨~阴,西南风,2级,24,优,
绍兴,2020-06-28,34°,28°,小雨,东风,1级,40,优,
绍兴,2020-06-29,30°,21°,小雨~大雨,西南风,2级,42,优,
绍兴,2020-06-30,29°,22°,阴~多云,东北风,2级,47,优,
绍兴,2020-07-01,29°,24°,阴,东风,2级,49,优,
绍兴,2020-07-02,29°,24°,阴~中雨,东南风,2级,23,优,
绍兴,2020-07-03,28°,24°,小雨,西南风,1级,18,优,
绍兴,2020-07-04,24°,23°,中雨~大雨,东北风,1级,39,优,
绍兴,2020-07-05,29°,25°,阴~小雨,南风,2级,28,优,
绍兴,2020-07-06,28°,26°,中雨~小雨,西南风,1级,38,优,
绍兴,2020-07-07,28°,25°,小雨~中雨,西南风,2级,19,优,
绍兴,2020-07-08,27°,25°,暴雨~小雨,西南风,1级,15,优,
绍兴,2020-07-09,31°,24°,小雨,东北风,1级,21,优,
绍兴,2020-07-10,26°,25°,中雨~小雨,东北风,1级,26,优,
绍兴,2020-07-11,31°,26°,阴,东南风,1级,48,优,
绍兴,2020-07-12,36°,25°,阴,西南风,2级,43,优,
绍兴,2020-07-13,34°,25°,阴~小雨,西北风,2级,47,优,
绍兴,2020-07-14,28°,24°,阴~小雨,东北风,2级,52,良,
绍兴,2020-07-15,24°,22°,小雨,东北风,1级,37,优,
绍兴,2020-07-16,23°,22°,小雨~阴,东北风,1级,26,优,
绍兴,2020-07-17,29°,27°,小雨~阴,东风,1级,46,优,
绍兴,2020-07-18,33°,27°,阴,西南风,2级,41,优,
绍兴,2020-07-19,35°,25°,阴,西南风,3级,44,优,
绍兴,2020-07-20,27°,25°,阴,东北风,2级,51,良,
绍兴,2020-07-21,35°,26°,阴,东北风,1级,51,良,
绍兴,2020-07-22,37°,29°,小雨~阴,西南风,2级,37,优,
绍兴,2020-07-23,37°,26°,阴,西南风,3级,43,优,
绍兴,2020-07-24,26°,21°,中雨~小雨,北风,2级,31,优,
绍兴,2020-07-25,26°,24°,中雨~小雨,东北风,1级,42,优,
绍兴,2020-07-26,28°,25°,中雨~阴,东南风,1级,45,优,
绍兴,2020-07-27,32°,27°,阴,南风,1级,31,优,
绍兴,2020-07-28,35°,26°,阴,东南风,2级,59,良,
绍兴,2020-07-29,35°,26°,阴,东南风,2级,35,优,
绍兴,2020-07-30,36°,28°,多云~阴,东南风,2级,19,优,
绍兴,2020-07-31,33°,27°,阴,东南风,2级,21,优,
绍兴,2020-08-01,36°,27°,多云,南风,2级,18,优,
绍兴,2020-08-02,37°,24°,多云,南风,2级,20,优,
绍兴,2020-08-03,34°,28°,多云~小雨,东南风,3级,19,优,
绍兴,2020-08-04,30°,27°,小雨~大雨,东风,3级,17,优,
绍兴,2020-08-05,33°,28°,阴,南风,3级,19,优,
绍兴,2020-08-06,34°,29°,阴,西南风,2级,35,优,
绍兴,2020-08-07,35°,28°,阴~小雨,西南风,2级,30,优,
绍兴,2020-08-08,33°,28°,阴,西南风,2级,24,优,
绍兴,2020-08-09,35°,27°,多云,西南风,2级,32,优,
绍兴,2020-08-10,35°,28°,多云~阴,南风,2级,38,优,
绍兴,2020-08-11,36°,27°,多云,南风,2级,29,优,
绍兴,2020-08-12,36°,29°,晴,西南风,2级,22,优,
绍兴,2020-08-13,37°,29°,多云,西南风,2级,28,优,
绍兴,2020-08-14,38°,29°,多云~晴,西南风,2级,36,优,
绍兴,2020-08-15,38°,28°,阴~晴,南风,2级,26,优,
绍兴,2020-08-16,38°,28°,阴~晴,南风,2级,30,优,
绍兴,2020-08-17,37°,29°,晴,东南风,2级,35,优,
绍兴,2020-08-18,37°,28°,晴,东南风,2级,48,优,
绍兴,2020-08-19,38°,27°,晴,东南风,2级,34,优,
绍兴,2020-08-20,38°,27°,晴~阴,东南风,2级,37,优,
绍兴,2020-08-21,36°,28°,阴~多云,东南风,2级,35,优,
绍兴,2020-08-22,35°,27°,多云,东南风,2级,33,优,
绍兴,2020-08-23,35°,27°,晴,东风,2级,33,优,
绍兴,2020-08-24,36°,27°,晴,东风,2级,34,优,
绍兴,2020-08-25,37°,28°,阴~多云,西北风,2级,56,良,
绍兴,2020-08-26,36°,25°,多云~小雨,西风,2级,37,优,
绍兴,2020-08-27,32°,25°,中雨,东风,1级,41,优,
绍兴,2020-08-28,31°,24°,暴雨~小雨,西北风,1级,25,优,
绍兴,2020-08-29,29°,24°,小雨~多云,西北风,1级,25,优,
绍兴,2020-08-30,34°,25°,晴,东南风,1级,38,优,
绍兴,2020-08-31,33°,27°,晴~阴,东北风,2级,34,优,
绍兴,2020-09-01,33°,27°,多云~小雨,北风,2级,33,优,
绍兴,2020-09-02,33°,24°,多云~晴,西北风,3级,39,优,
绍兴,2020-09-03,32°,21°,多云~晴,西北风,2级,69,良,
绍兴,2020-09-04,30°,23°,多云,东南风,2级,60,良,
绍兴,2020-09-05,31°,23°,晴,东风,2级,50,优,
绍兴,2020-09-06,36°,22°,晴,北风,2级,67,良,
绍兴,2020-09-07,34°,22°,晴,西南风,2级,79,良,
绍兴,2020-09-08,33°,23°,晴,南风,2级,52,良,
绍兴,2020-09-09,33°,21°,阴~多云,西南风,1级,70,良,
绍兴,2020-09-10,32°,24°,阴~大雨,东南风,1级,70,良,
绍兴,2020-09-11,24°,22°,中雨~多云,东北风,2级,43,优,
绍兴,2020-09-12,28°,22°,阴~多云,西北风,2级,49,优,
绍兴,2020-09-13,27°,21°,阴~小雨,东北风,2级,44,优,
绍兴,2020-09-14,24°,22°,中雨~小雨,东南风,1级,50,优,
绍兴,2020-09-15,26°,22°,小雨,东风,1级,31,优,
绍兴,2020-09-16,25°,22°,小雨,东北风,1级,48,优,
绍兴,2020-09-17,23°,19°,大雨~小雨,北风,2级,31,优,
绍兴,2020-09-18,17°,16°,大雨~小雨,北风,2级,28,优,
绍兴,2020-09-19,20°,20°,小雨~阴,西南风,1级,37,优,
绍兴,2020-09-20,25°,19°,小雨~阴,东南风,1级,57,良,
绍兴,2020-09-21,24°,20°,阴~小雨,南风,1级,41,优,
绍兴,2020-09-22,23°,20°,阴~小雨,东北风,2级,47,优,
绍兴,2020-09-23,19°,18°,中雨~小雨,西北风,1级,38,优,
绍兴,2020-09-24,27°,17°,多云~阴,西北风,2级,35,优,
绍兴,2020-09-25,26°,20°,多云~阴,北风,2级,50,优,
绍兴,2020-09-26,25°,18°,阴~多云,东北风,2级,44,优,
绍兴,2020-09-27,26°,19°,阴~多云,东北风,2级,40,优,
绍兴,2020-09-28,26°,19°,多云,东南风,1级,33,优,
绍兴,2020-09-29,27°,20°,多云,东风,1级,41,优,
绍兴,2020-09-30,27°,18°,小雨~晴,北风,2级,45,优,
绍兴,2020-10-01,27°,18°,晴,东南风,2级,47,优,
绍兴,2020-10-02,30°,19°,晴,东南风,2级,47,优,
绍兴,2020-10-03,28°,21°,阴~小雨,东风,1级,48,优,
绍兴,2020-10-04,22°,19°,小雨~阴,西北风,2级,39,优,
绍兴,2020-10-05,22°,17°,阴,北风,3级,29,优,
绍兴,2020-10-06,23°,18°,阴,东北风,2级,39,优,
绍兴,2020-10-07,22°,18°,阴~多云,东北风,2级,36,优,
绍兴,2020-10-08,24°,18°,多云,东北风,3级,44,优,
绍兴,2020-10-09,24°,17°,阴~多云,东北风,2级,49,优,
绍兴,2020-10-10,24°,17°,多云~晴,东北风,1级,57,良,
绍兴,2020-10-11,25°,16°,晴,东北风,1级,60,良,
绍兴,2020-10-12,25°,17°,多云~晴,东北风,2级,54,良,
绍兴,2020-10-13,23°,17°,阴~晴,东北风,2级,44,优,
绍兴,2020-10-14,23°,19°,多云,东北风,2级,41,优,
绍兴,2020-10-15,22°,15°,阴~小雨,东北风,3级,44,优,
绍兴,2020-10-16,16°,14°,中雨~小雨,东北风,2级,27,优,
绍兴,2020-10-17,20°,15°,阴~小雨,东北风,2级,39,优,
绍兴,2020-10-18,20°,16°,阴~小雨,东北风,2级,47,优,
绍兴,2020-10-19,20°,15°,阴~多云,东北风,1级,44,优,
绍兴,2020-10-20,22°,15°,多云,东北风,2级,44,优,
绍兴,2020-10-21,19°,16°,阴,西北风,2级,55,良,
绍兴,2020-10-22,20°,13°,小雨~晴,西北风,2级,60,良,
绍兴,2020-10-23,21°,9°,晴,北风,2级,62,良,
绍兴,2020-10-24,19°,12°,多云~晴,东北风,2级,60,良,
绍兴,2020-10-25,21°,14°,晴~多云,东南风,1级,58,良,
绍兴,2020-10-26,24°,15°,阴~多云,东风,1级,63,良,
绍兴,2020-10-27,23°,16°,阴~多云,东风,1级,52,良,
绍兴,2020-10-28,22°,16°,阴~多云,东北风,2级,38,优,
绍兴,2020-10-29,20°,14°,小雨~晴,东北风,2级,48,优,
绍兴,2020-10-30,21°,15°,晴,东北风,2级,41,优,
绍兴,2020-10-31,23°,14°,多云~晴,东南风,1级,46,优,
绍兴,2020-11-01,22°,17°,阴~小雨,西南风,1级,68,良,
绍兴,2020-11-02,21°,12°,阴~晴,西北风,2级,79,良,
绍兴,2020-11-03,19°,10°,晴~多云,北风,2级,56,良,
绍兴,2020-11-04,18°,11°,多云,东北风,2级,41,优,
绍兴,2020-11-05,22°,14°,多云~晴,东南风,2级,48,优,
绍兴,2020-11-06,25°,16°,晴,西北风,1级,53,良,
绍兴,2020-11-07,24°,12°,多云~晴,西北风,1级,76,良,
绍兴,2020-11-08,21°,12°,晴,东北风,2级,80,良,
绍兴,2020-11-09,19°,12°,晴,东北风,2级,66,良,
绍兴,2020-11-10,19°,9°,晴,东北风,2级,59,良,
绍兴,2020-11-11,19°,10°,多云~晴,东风,2级,47,优,
绍兴,2020-11-12,21°,13°,晴,东风,2级,44,优,
绍兴,2020-11-13,20°,13°,多云,东北风,2级,46,优,
绍兴,2020-11-14,20°,12°,多云~晴,东北风,2级,47,优,
绍兴,2020-11-15,23°,13°,晴~多云,东南风,1级,55,良,
绍兴,2020-11-16,22°,16°,多云~晴,东风,1级,60,良,
绍兴,2020-11-17,24°,18°,多云,东南风,2级,51,良,
绍兴,2020-11-18,30°,19°,多云~晴,南风,2级,30,优,
绍兴,2020-11-19,23°,16°,阴~小雨,北风,2级,53,良,
绍兴,2020-11-20,17°,13°,小雨~阴,东北风,3级,44,优,
绍兴,2020-11-21,17°,13°,小雨,东风,2级,30,优,
绍兴,2020-11-22,14°,10°,小雨~阴,西北风,3级,27,优,
绍兴,2020-11-23,10°,9°,阴~小雨,东北风,2级,38,优,
绍兴,2020-11-24,10°,10°,小雨,北风,1级,30,优,
绍兴,2020-11-25,12°,11°,小雨,北风,1级,36,优,
绍兴,2020-11-26,14°,10°,小雨,西北风,2级,24,优,
绍兴,2020-11-27,10°,8°,小雨,西北风,2级,21,优,
绍兴,2020-11-28,10°,8°,阴,北风,3级,46,优,
绍兴,2020-11-29,11°,6°,阴,北风,2级,48,优,
绍兴,2020-11-30,12°,8°,阴,东北风,2级,66,良,
绍兴,2020-12-01,13°,9°,阴~多云,东北风,2级,70,良,
绍兴,2020-12-02,12°,8°,阴,北风,2级,63,良,
绍兴,2020-12-03,9°,4°,阴~多云,西北风,3级,78,良,
绍兴,2020-12-04,8°,4°,多云,北风,2级,46,优,
绍兴,2020-12-05,10°,5°,多云,东北风,2级,62,良,
绍兴,2020-12-06,13°,8°,晴~多云,东风,1级,72,良,
绍兴,2020-12-07,12°,8°,阴,东北风,2级,76,良,
绍兴,2020-12-08,10°,7°,阴,东北风,2级,60,良,
绍兴,2020-12-09,13°,9°,多云,东风,1级,48,优,
绍兴,2020-12-10,12°,9°,阴~小雨,北风,2级,84,良,
绍兴,2020-12-11,10°,8°,小雨~多云,北风,1级,82,良,
绍兴,2020-12-12,13°,5°,多云,北风,2级,120,轻度,
绍兴,2020-12-13,14°,3°,多云~雨夹雪,北风,2级,121,轻度,
绍兴,2020-12-14,4°,0°,雨夹雪~多云,北风,3级,28,优,
绍兴,2020-12-15,6°,1°,多云,北风,2级,40,优,
绍兴,2020-12-16,7°,2°,晴~多云,北风,2级,64,良,
绍兴,2020-12-17,8°,3°,阴~小雨,东北风,2级,73,良,
绍兴,2020-12-18,5°,4°,小雨,北风,2级,74,良,
绍兴,2020-12-19,9°,2°,阴~多云,西北风,2级,92,良,
绍兴,2020-12-20,9°,0°,多云~晴,北风,2级,64,良,
绍兴,2020-12-21,10°,0°,晴,东北风,1级,82,良,
绍兴,2020-12-22,12°,2°,晴~多云,东风,1级,114,轻度,
绍兴,2020-12-23,14°,5°,阴,西南风,1级,96,良,
绍兴,2020-12-24,13°,3°,多云~晴,西北风,2级,103,轻度,
绍兴,2020-12-25,11°,5°,晴~多云,东北风,2级,139,轻度,
绍兴,2020-12-26,12°,8°,小雨~阴,东南风,1级,83,良,
绍兴,2020-12-27,14°,6°,阴~晴,西南风,1级,116,轻度,
绍兴,2020-12-28,15°,7°,晴,东南风,1级,109,轻度,
绍兴,2020-12-29,13°,-4°,小雨~小雪,西北风,3级,93,良,
绍兴,2020-12-30,0°,-4°,晴,西北风,4级,29,优,
绍兴,2020-12-31,2°,-4°,晴,西北风,3级,55,良,
金华,2020-01-01,12°,6°,晴~多云,东北风,1级,74,良,
金华,2020-01-02,14°,8°,阴,东南风,1级,80,良,
金华,2020-01-03,14°,10°,阴~小雨,东北风,1级,87,良,
金华,2020-01-04,10°,9°,小雨~阴,东北风,1级,37,优,
金华,2020-01-05,18°,13°,阴~晴,东南风,2级,40,优,
金华,2020-01-06,25°,12°,多云~晴,东南风,1级,68,良,
金华,2020-01-07,22°,6°,多云,西南风,3级,46,优,
金华,2020-01-08,14°,4°,多云,西北风,2级,38,优,
金华,2020-01-09,7°,6°,阴~小雨,东北风,2级,80,良,
金华,2020-01-10,8°,7°,小雨~中雨,东北风,1级,44,优,
金华,2020-01-11,8°,6°,小雨~阴,西北风,1级,23,优,
金华,2020-01-12,9°,2°,阴~多云,西北风,2级,29,优,
金华,2020-01-13,10°,4°,多云~阴,东北风,1级,57,良,
金华,2020-01-14,9°,5°,阴~小雨,东北风,1级,104,轻度,
金华,2020-01-15,5°,5°,中雨~小雨,东北风,2级,104,轻度,
金华,2020-01-16,7°,4°,小雨~阴,西北风,1级,23,优,
金华,2020-01-17,6°,4°,小雨~阴,西北风,2级,20,优,
金华,2020-01-18,7°,5°,阴~小雨,东北风,2级,33,优,
金华,2020-01-19,11°,3°,阴~晴,西北风,1级,51,良,
金华,2020-01-20,13°,4°,晴,东北风,1级,64,良,
金华,2020-01-21,14°,9°,多云~阴,东北风,1级,91,良,
金华,2020-01-22,19°,9°,多云~小雨,东北风,1级,93,良,
金华,2020-01-23,12°,9°,阴~小雨,东北风,2级,28,优,
金华,2020-01-24,9°,7°,中雨,东北风,1级,21,优,
金华,2020-01-25,8°,6°,中雨,东北风,1级,33,优,
金华,2020-01-26,7°,5°,大雨~小雨,西北风,1级,16,优,
金华,2020-01-27,6°,4°,小雨~阴,西北风,2级,16,优,
金华,2020-01-28,6°,3°,小雨~阴,东北风,1级,27,优,
金华,2020-01-29,10°,1°,小雨~晴,西北风,2级,33,优,
金华,2020-01-30,12°,2°,多云~晴,西北风,2级,72,良,
金华,2020-01-31,13°,1°,晴,西北风,1级,79,良,
金华,2020-02-01,14°,5°,晴~多云,东北风,1级,63,良,
金华,2020-02-02,14°,7°,多云~小雨,东北风,1级,52,良,
金华,2020-02-03,11°,7°,阴,东北风,1级,54,良,
金华,2020-02-04,9°,4°,小雨~晴,东北风,1级,52,良,
金华,2020-02-05,14°,5°,小雨~多云,东北风,2级,39,优,
金华,2020-02-06,7°,4°,中雨~小雨,东北风,2级,35,优,
金华,2020-02-07,7°,5°,小雨~阴,东北风,1级,20,优,
金华,2020-02-08,9°,4°,阴~多云,东北风,1级,25,优,
金华,2020-02-09,13°,3°,小雨~晴,东南风,1级,41,优,
金华,2020-02-10,11°,8°,阴~小雨,东南风,1级,57,良,
金华,2020-02-11,13°,10°,小雨~中雨,东南风,1级,64,良,
金华,2020-02-12,17°,12°,小雨~多云,西北风,1级,43,优,
金华,2020-02-13,16°,12°,小雨~多云,东南风,1级,38,优,
金华,2020-02-14,17°,12°,小雨,东南风,1级,20,优,
金华,2020-02-15,16°,2°,小雨,东北风,2级,20,优,
金华,2020-02-16,8°,1°,阴~晴,西北风,2级,21,优,
金华,2020-02-17,11°,0°,晴,西北风,2级,29,优,
金华,2020-02-18,13°,1°,晴,东北风,1级,32,优,
金华,2020-02-19,11°,5°,小雨~多云,东南风,1级,45,优,
金华,2020-02-20,19°,7°,小雨~晴,东北风,1级,58,良,
金华,2020-02-21,16°,9°,小雨,东北风,1级,42,优,
金华,2020-02-22,19°,8°,多云~晴,东北风,1级,58,良,
金华,2020-02-23,21°,11°,多云,东南风,1级,70,良,
金华,2020-02-24,26°,14°,阴~晴,东南风,1级,73,良,
金华,2020-02-25,27°,15°,多云~小雨,西南风,2级,58,良,
金华,2020-02-26,16°,9°,小雨~阴,东北风,2级,60,良,
金华,2020-02-27,14°,10°,阴,东北风,2级,44,优,
金华,2020-02-28,21°,12°,阴,东南风,1级,60,良,
金华,2020-02-29,18°,10°,阴~中雨,东北风,2级,59,良,
金华,2020-03-01,12°,8°,小雨~阴,东北风,1级,21,优,
金华,2020-03-02,12°,9°,阴,东北风,2级,27,优,
金华,2020-03-03,11°,9°,小雨,东北风,1级,37,优,
金华,2020-03-04,10°,5°,小雨~阴,东北风,1级,45,优,
金华,2020-03-05,15°,7°,小雨~多云,东南风,2级,45,优,
金华,2020-03-06,16°,10°,小雨,东南风,1级,54,良,
金华,2020-03-07,16°,12°,小雨,东北风,1级,57,良,
金华,2020-03-08,17°,13°,阴~中雨,东北风,2级,47,优,
金华,2020-03-09,17°,10°,小雨,西北风,2级,24,优,
金华,2020-03-10,16°,7°,多云~晴,西北风,2级,23,优,
金华,2020-03-11,18°,10°,小雨~阴,东北风,1级,40,优,
金华,2020-03-12,14°,11°,阴,东南风,2级,48,优,
金华,2020-03-13,15°,11°,小雨~阴,东北风,1级,59,良,
金华,2020-03-14,17°,7°,阴~晴,东北风,1级,45,优,
金华,2020-03-15,21°,8°,小雨~多云,西南风,1级,60,良,
金华,2020-03-16,21°,13°,晴~阴,东南风,2级,63,良,
金华,2020-03-17,19°,13°,阴,东南风,1级,72,良,
金华,2020-03-18,24°,13°,多云,西南风,1级,73,良,
金华,2020-03-19,26°,11°,多云~晴,西北风,2级,67,良,
金华,2020-03-20,27°,14°,晴,东南风,1级,74,良,
金华,2020-03-21,27°,18°,阴~中雨,东南风,1级,67,良,
金华,2020-03-22,26°,13°,阴~小雨,东北风,1级,35,优,
金华,2020-03-23,17°,12°,阴,东北风,2级,57,良,
金华,2020-03-24,20°,15°,小雨,东北风,2级,51,良,
金华,2020-03-25,28°,18°,阴,东南风,2级,55,良,
金华,2020-03-26,28°,12°,阴~小雨,东南风,1级,53,良,
金华,2020-03-27,19°,7°,小雨~中雨,东北风,2级,29,优,
金华,2020-03-28,8°,4°,小雨~阴,东北风,2级,21,优,
金华,2020-03-29,8°,6°,大雨~小雨,东北风,1级,27,优,
金华,2020-03-30,11°,9°,小雨,东北风,1级,26,优,
金华,2020-03-31,11°,10°,中雨~小雨,东北风,1级,34,优,
金华,2020-04-01,17°,9°,阴~多云,东北风,2级,27,优,
金华,2020-04-02,19°,12°,阴~小雨,东北风,1级,58,良,
金华,2020-04-03,15°,12°,小雨,东北风,1级,52,良,
金华,2020-04-04,19°,9°,多云,东北风,1级,57,良,
金华,2020-04-05,17°,9°,阴~小雨,东北风,2级,76,良,
金华,2020-04-06,15°,8°,阴~多云,东北风,1级,54,良,
金华,2020-04-07,22°,8°,晴,东北风,1级,55,良,
金华,2020-04-08,25°,12°,晴~阴,东北风,1级,61,良,
金华,2020-04-09,27°,12°,晴,东北风,1级,63,良,
金华,2020-04-10,28°,14°,多云~小雨,东南风,2级,72,良,
金华,2020-04-11,16°,9°,中雨~小雨,东北风,1级,64,良,
金华,2020-04-12,19°,8°,晴,西北风,3级,44,优,
金华,2020-04-13,21°,10°,晴~多云,西北风,2级,59,良,
金华,2020-04-14,18°,12°,阴,东南风,1级,81,良,
金华,2020-04-15,25°,13°,晴~多云,西南风,2级,59,良,
金华,2020-04-16,30°,16°,晴,东南风,1级,65,良,
金华,2020-04-17,31°,20°,多云~阴,东北风,2级,89,良,
金华,2020-04-18,24°,17°,阴~雷阵雨,东北风,2级,110,轻度,
金华,2020-04-19,20°,12°,大雨~多云,西北风,2级,69,良,
金华,2020-04-20,25°,14°,多云~中雨,东北风,1级,45,优,
金华,2020-04-21,14°,12°,小雨,东北风,2级,55,良,
金华,2020-04-22,19°,13°,阴,东北风,1级,48,优,
金华,2020-04-23,19°,11°,小雨~阴,东南风,1级,75,良,
金华,2020-04-24,23°,11°,晴~阴,西南风,1级,57,良,
金华,2020-04-25,26°,15°,阴,西南风,1级,62,良,
金华,2020-04-26,28°,15°,阴~多云,西南风,1级,74,良,
金华,2020-04-27,29°,13°,晴~多云,东北风,1级,98,良,
金华,2020-04-28,25°,13°,多云~晴,东风,2级,113,轻度,
金华,2020-04-29,30°,18°,多云,东南风,1级,119,轻度,
金华,2020-04-30,32°,21°,阴,东南风,1级,105,轻度,
金华,2020-05-01,27°,20°,小雨,东风,2级,90,良,
金华,2020-05-02,26°,20°,中雨~多云,西南风,2级,49,优,
金华,2020-05-03,34°,22°,阴~晴,西风,1级,57,良,
金华,2020-05-04,36°,22°,晴~小雨,东北风,1级,66,良,
金华,2020-05-05,25°,21°,大雨~阴,东风,1级,66,良,
金华,2020-05-06,27°,21°,阴~小雨,东北风,2级,48,优,
金华,2020-05-07,27°,22°,小雨~多云,东南风,2级,46,优,
金华,2020-05-08,33°,24°,阴~小雨,东南风,1级,45,优,
金华,2020-05-09,31°,21°,中雨~小雨,东北风,1级,58,良,
金华,2020-05-10,22°,19°,小雨~多云,东北风,1级,53,良,
金华,2020-05-11,29°,18°,小雨~多云,西北风,1级,59,良,
金华,2020-05-12,29°,18°,多云~阴,西北风,1级,83,良,
金华,2020-05-13,31°,20°,阴~多云,东南风,2级,96,良,
金华,2020-05-14,32°,22°,多云~小雨,东南风,2级,79,良,
金华,2020-05-15,32°,22°,中雨~小雨,西南风,1级,67,良,
金华,2020-05-16,30°,22°,阴,西风,1级,54,良,
金华,2020-05-17,28°,22°,小雨~阴,西南风,1级,42,优,
金华,2020-05-18,30°,18°,阴~多云,西北风,2级,49,优,
金华,2020-05-19,31°,19°,晴~多云,东北风,1级,74,良,
金华,2020-05-20,31°,21°,多云~阴,东风,2级,102,轻度,
